"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.face impressions.labels","Approve","Reject"
"3D4BBDG7ZIZA0CJXW9GIIGFMURK3C3","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:23 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:23 PDT 2022","","","3A4NIXBJ7726CMJ756JY5IA68MILMG","A2E8IHPOGZIT52","Submitted","Fri May 27 00:56:49 PDT 2022","Fri May 27 00:58:21 PDT 2022","Mon May 30 00:58:21 PDT 2022","","","","92","100% (10/10)","100% (10/10)","100% (10/10)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/430823.jpg","[""Confident""]"
"3D4BBDG7ZIZA0CJXW9GIIGFMURK3C3","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:23 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:23 PDT 2022","","","3M81GAB8A1MLKSVN6M1L8OY66T1QBL","ANI1THQC8UARA","Submitted","Fri May 27 00:56:11 PDT 2022","Fri May 27 00:59:23 PDT 2022","Mon May 30 00:59:23 PDT 2022","","","","192","100% (1/1)","100% (1/1)","100% (1/1)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/430823.jpg","[""Confident""]"
"3VP28W7DUONIOHA08I1SUN546ZBFZN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","388U7OUMF84KC67DLLTWTXCSBB6R01","A1GZ5PQP8KN1G8","Submitted","Fri May 27 00:56:35 PDT 2022","Fri May 27 00:59:40 PDT 2022","Mon May 30 00:59:40 PDT 2022","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/208848.jpg","[""Intelligent""]"
"3VP28W7DUONIOHA08I1SUN546ZBFZN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3PXX5PX6LY1TXCO6HQ4ZIOJ12BGABZ","A2RNCA7PK35LHT","Submitted","Fri May 27 01:01:22 PDT 2022","Fri May 27 01:02:13 PDT 2022","Mon May 30 01:02:13 PDT 2022","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/208848.jpg","[""Intelligent""]"
"3VP28W7DUONIOHA08I1SUN546ZBFZN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3A0EX8ZRN9RUTUM9XWIFLA1852IYBW","AIELPVM65X2I7","Submitted","Fri May 27 00:56:31 PDT 2022","Fri May 27 00:58:05 PDT 2022","Mon May 30 00:58:05 PDT 2022","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/208848.jpg","[""Responsible""]"
"3HRWUH63QV5W5V3SZIDPDO7I7RP5ND","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3WMOAN2SRC0FQ9G1VB0456X84AUVN9","A1DTFNEBXZGILX","Submitted","Fri May 27 00:56:29 PDT 2022","Fri May 27 00:56:59 PDT 2022","Mon May 30 00:56:59 PDT 2022","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/325918.jpg","[""Confident""]"
"3HRWUH63QV5W5V3SZIDPDO7I7RP5ND","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","33OOO72IVIOHMDFL1QRBODFB8L0TC9","A30ENTLELXJH32","Submitted","Fri May 27 00:56:28 PDT 2022","Fri May 27 00:58:53 PDT 2022","Mon May 30 00:58:53 PDT 2022","","","","145","100% (547/548)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/325918.jpg","[""Responsible""]"
"3HRWUH63QV5W5V3SZIDPDO7I7RP5ND","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3HL8HNGX46455AQHUMCV5JZ2BRQF97","A3HMKTPND2S6B3","Submitted","Fri May 27 01:01:21 PDT 2022","Fri May 27 01:01:48 PDT 2022","Mon May 30 01:01:48 PDT 2022","","","","27","100% (5/5)","100% (5/5)","100% (5/5)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/325918.jpg","[""Responsible"",""Confident""]"
"3VCK0Q0PO6HXAOHR2C7DWTBRQJE0NN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:23 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:23 PDT 2022","","","3DHE4R9OCXE0JQ1DKX3YDHR060FG2E","A1G50D7L1GGZRU","Submitted","Fri May 27 00:56:11 PDT 2022","Fri May 27 00:56:26 PDT 2022","Mon May 30 00:56:26 PDT 2022","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/449381.jpg","[""Intelligent""]"
"3VCK0Q0PO6HXAOHR2C7DWTBRQJE0NN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:23 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:23 PDT 2022","","","3HMIGG0U4M9BRWO2UKY5U8B7XWX8Y7","A2RLY0MUZQ1R1G","Submitted","Fri May 27 00:56:34 PDT 2022","Fri May 27 00:56:58 PDT 2022","Mon May 30 00:56:58 PDT 2022","","","","24","100% (197/197)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/449381.jpg","[""Confident""]"
"3VCK0Q0PO6HXAOHR2C7DWTBRQJE0NN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:23 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:23 PDT 2022","","","39GXDJN2OUHUN2TXP9BLN97DFFV8VY","A3UJY4WXT3NTI0","Submitted","Fri May 27 00:56:11 PDT 2022","Fri May 27 00:59:07 PDT 2022","Mon May 30 00:59:07 PDT 2022","","","","176","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/449381.jpg","[""Caring""]"
"3NZ1E5QA604U4MEVWS8GMT7OQ2BB5U","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","317HQ483I8VA43W1W41LQH7EW8YINZ","A1G50D7L1GGZRU","Submitted","Fri May 27 00:56:16 PDT 2022","Fri May 27 00:56:31 PDT 2022","Mon May 30 00:56:31 PDT 2022","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/252994.jpg","[""Confident""]"
"3NZ1E5QA604U4MEVWS8GMT7OQ2BB5U","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","33LK57MYLU8TF6DG446TP6KAFK8SZI","A2NE7XC5DLIVII","Submitted","Fri May 27 00:56:19 PDT 2022","Fri May 27 00:58:04 PDT 2022","Mon May 30 00:58:04 PDT 2022","","","","105","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/252994.jpg","[""Sociable""]"
"3NZ1E5QA604U4MEVWS8GMT7OQ2BB5U","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3MTMREQS4WLLLFMHCH0V52WMCCXWA0","ANI1THQC8UARA","Submitted","Fri May 27 00:56:49 PDT 2022","Fri May 27 01:00:12 PDT 2022","Mon May 30 01:00:12 PDT 2022","","","","203","100% (1/1)","100% (1/1)","100% (1/1)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/252994.jpg","[""Responsible""]"
"304QEQWKZQNFS9H33R7QBIBWGTJ0O2","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3EF8EXOTT2Y3L79I9ZON5B9B6MJ1JN","A2TYKW8W80069B","Submitted","Fri May 27 00:57:52 PDT 2022","Fri May 27 00:58:10 PDT 2022","Mon May 30 00:58:10 PDT 2022","","","","18","100% (20/20)","100% (1/1)","100% (1/1)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/321983.jpg","[""Responsible""]"
"304QEQWKZQNFS9H33R7QBIBWGTJ0O2","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","3R9WASFE20JKB18UYK6UI71VQUEFZM","A30OJFFOZEE9NX","Submitted","Fri May 27 00:56:09 PDT 2022","Fri May 27 00:56:43 PDT 2022","Mon May 30 00:56:43 PDT 2022","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/321983.jpg","[""Intelligent""]"
"304QEQWKZQNFS9H33R7QBIBWGTJ0O2","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:24 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:24 PDT 2022","","","392CY0QWG2UOIVMVEZMPR81E5R3I44","A3O0NNIW4KA2PV","Submitted","Fri May 27 01:01:43 PDT 2022","Fri May 27 01:02:30 PDT 2022","Mon May 30 01:02:30 PDT 2022","","","","47","100% (507/507)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/321983.jpg","[""Intelligent"",""Confident"",""Sociable""]"
"3SA4EMRVJW5XD9T4IRK50IGMQYF0PJ","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3SITXWYCNWC5TPWZS0WD2WUZ3WOBX3","A34DIKYKLRRSIT","Submitted","Fri May 27 00:56:33 PDT 2022","Fri May 27 00:56:55 PDT 2022","Mon May 30 00:56:55 PDT 2022","","","","22","100% (21/21)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/402420.jpg","[""Responsible"",""Confident""]"
"3SA4EMRVJW5XD9T4IRK50IGMQYF0PJ","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3QL2OFSM97LJR0A14U5ZFE9JJ3ENC2","ADC4VXNQJ9FEW","Submitted","Fri May 27 00:56:16 PDT 2022","Fri May 27 00:57:07 PDT 2022","Mon May 30 00:57:07 PDT 2022","","","","51","100% (194/194)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/402420.jpg","[""Confident"",""Emotionally stable"",""Caring"",""Sociable"",""Trustworthy""]"
"3SA4EMRVJW5XD9T4IRK50IGMQYF0PJ","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3K9FOBBF2IMCU447H7YYIXZ6DCSNLI","AXEE2GBMF83OL","Submitted","Fri May 27 00:56:26 PDT 2022","Fri May 27 00:57:10 PDT 2022","Mon May 30 00:57:10 PDT 2022","","","","44","100% (7/7)","100% (7/7)","100% (7/7)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/402420.jpg","[""Emotionally stable"",""Confident""]"
"3FI30CQHVLMQNQE91BILEZLOMXMB6A","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3MRNMEIQW6938SDUSDKVMSNCZ8QLDY","A30OJFFOZEE9NX","Submitted","Fri May 27 00:56:35 PDT 2022","Fri May 27 00:58:47 PDT 2022","Mon May 30 00:58:47 PDT 2022","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/331810.jpg","[""Intelligent"",""Confident""]"
"3FI30CQHVLMQNQE91BILEZLOMXMB6A","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3Z4XG4ZF49UMRRYSPOC3BU4YVQ38X1","A3AK3UL0UCNVKE","Submitted","Fri May 27 01:01:43 PDT 2022","Fri May 27 01:02:41 PDT 2022","Mon May 30 01:02:41 PDT 2022","","","","58","100% (71/71)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/331810.jpg","[""Confident"",""Caring"",""Emotionally stable"",""Responsible""]"
"3FI30CQHVLMQNQE91BILEZLOMXMB6A","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3TR2532VIQXYSTAFF504070SEXYJ62","APLQMLYPQU4C8","Submitted","Fri May 27 00:56:37 PDT 2022","Fri May 27 00:57:42 PDT 2022","Mon May 30 00:57:42 PDT 2022","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/331810.jpg","[""Responsible""]"
"3N7PQ0KLI6SPXA3BS0MD84FPF3X3EW","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3E337GFOLABW8CQ66G1I55UYHV6GN5","A1G50D7L1GGZRU","Submitted","Fri May 27 00:56:31 PDT 2022","Fri May 27 00:56:46 PDT 2022","Mon May 30 00:56:46 PDT 2022","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/229635.jpg","[""Responsible""]"
"3N7PQ0KLI6SPXA3BS0MD84FPF3X3EW","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3PB5A5BD0W975RYJQ9KT9888HG1G7U","A36CMQ8MXQ4G0V","Submitted","Fri May 27 00:56:17 PDT 2022","Fri May 27 00:59:07 PDT 2022","Mon May 30 00:59:07 PDT 2022","","","","170","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/229635.jpg","[""Emotionally stable""]"
"3N7PQ0KLI6SPXA3BS0MD84FPF3X3EW","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:25 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:25 PDT 2022","","","3B2X28YI3XISAAC3RDNN2JHF6SPB69","AXAXLC0TXQ0QW","Submitted","Fri May 27 00:55:51 PDT 2022","Fri May 27 00:56:02 PDT 2022","Mon May 30 00:56:02 PDT 2022","","","","11","100% (919/919)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/229635.jpg","[""Confident""]"
"37PGLWGSJU979DD49P43A5UJIIQIKV","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Fri May 27 00:55:27 PDT 2022","3","BatchId:4749224;OriginalHitTemplateId:928390873;","300","259200","Fri Jun 03 00:55:27 PDT 2022","","","3E13VNJ1NOY7QWPCRH3NTAUBT7UI1S","A138YFPAU01M3W","Submitted","Fri May 27 01:01:22 PDT 2022","Fri May 27 01:02:11 PDT 2022","Mon May 30 01:02:11 PDT 2022","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/370922.jpg","[""Confident""]"
