"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.face impressions.labels","Approve","Reject"
"31SIZS5W5AI6DFEICHI9KJ7J4W4RQR","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:34 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:34 PDT 2022","","","3GM6G9ZBKO0UVZRCEFLPR9KN5L4MTV","A24A69YAB0UI36","Approved","Thu Jun 16 21:26:38 PDT 2022","Thu Jun 16 21:28:02 PDT 2022","Sun Jun 19 21:28:02 PDT 2022","Thu Jun 16 21:45:29 PDT 2022","","","84","100% (79/79)","100% (23/23)","100% (23/23)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/458421.jpg","[""Emotionally stable""]"
"32204AGAACF2BW61DG13C11BB0XHGP","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:25:55 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:25:55 PDT 2022","","","3J4Q2Z4UTZ6D8VTY1DXHV2BRJGJWQI","A3O6J3ZZHMEQR1","Approved","Thu Jun 16 21:26:52 PDT 2022","Thu Jun 16 21:27:49 PDT 2022","Sun Jun 19 21:27:49 PDT 2022","Thu Jun 16 21:45:10 PDT 2022","","","57","100% (7/7)","100% (7/7)","100% (7/7)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/98119.jpg","[""Sociable""]"
"329E6HTMSX5SJAVLOMXG6ZSUZCWK3O","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:07 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:07 PDT 2022","","","3VAR3R6G1Q4ZXIK0OXP7SHD5M8YO8N","AU5VPY870DZZN","Approved","Thu Jun 16 21:26:17 PDT 2022","Thu Jun 16 21:26:48 PDT 2022","Sun Jun 19 21:26:48 PDT 2022","Thu Jun 16 21:45:16 PDT 2022","","","31","100% (3/3)","100% (3/3)","100% (3/3)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/453947.jpg","[""Confident""]"
"32CAVSKPCFSAC3MIVWNZOTMV3JGU13","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:30 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:30 PDT 2022","","","3IGI0VL648NK0P74UZEQAE30B3XONB","A1YFFKN3QVV54D","Approved","Thu Jun 16 21:26:32 PDT 2022","Thu Jun 16 21:30:18 PDT 2022","Sun Jun 19 21:30:18 PDT 2022","Thu Jun 16 21:45:28 PDT 2022","","","226","100% (10/10)","100% (10/10)","100% (10/10)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/447077.jpg","[""Confident""]"
"32LAQ1JNTASBLNYRXF79UZ5QV27TUB","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:16 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:16 PDT 2022","","","39GHHAVOMGUKD661WH7P39GELSS4JD","A34DIKYKLRRSIT","Approved","Thu Jun 16 21:26:19 PDT 2022","Thu Jun 16 21:27:42 PDT 2022","Sun Jun 19 21:27:42 PDT 2022","Thu Jun 16 21:45:20 PDT 2022","","","83","100% (40/40)","100% (19/19)","100% (15/15)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/169664.jpg","[""Sociable"",""Responsible"",""Intelligent"",""Emotionally stable"",""Confident"",""Caring"",""Trustworthy""]"
"32ZCLEW0B0N4FFUQ4ZUBINVIPJOJP0","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:25:53 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:25:53 PDT 2022","","","3EFE17QCRD87OLDMYI0MPZG5MGRHSS","A2HJD8EOX6E2NU","Approved","Thu Jun 16 21:26:51 PDT 2022","Thu Jun 16 21:27:53 PDT 2022","Sun Jun 19 21:27:53 PDT 2022","Thu Jun 16 21:45:13 PDT 2022","","","62","100% (15/15)","100% (15/15)","100% (6/6)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/366257.jpg","[""Trustworthy""]"
"334ZEL5JX7IFTI1FCTQALOHFBX5OS4","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:01 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:01 PDT 2022","","","3YT88D1N091U6UTFEO2IUJOLMHWK37","A211TN268BD80Q","Approved","Thu Jun 16 21:26:53 PDT 2022","Thu Jun 16 21:27:39 PDT 2022","Sun Jun 19 21:27:39 PDT 2022","Thu Jun 16 21:45:13 PDT 2022","","","46","100% (7/7)","100% (7/7)","100% (7/7)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/319404.jpg","[""Confident""]"
"336OE47KI3N3QJRLXAMPD5E8D3YWVT","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:29 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:29 PDT 2022","","","34X6J5FLPU1R2BTZUEE26CHJHKAJQA","ACVIL8AHSZGYA","Approved","Thu Jun 16 21:26:32 PDT 2022","Thu Jun 16 21:26:39 PDT 2022","Sun Jun 19 21:26:39 PDT 2022","Thu Jun 16 21:45:27 PDT 2022","","","7","100% (6/6)","100% (6/6)","100% (6/6)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/283569.jpg","[""Caring""]"
"338431Z1FMI3S312X4Q5VECJPVMORG","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:25:59 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:25:59 PDT 2022","","","3BWI6RSP7HC9LD2SKEU595NW7MME7M","A24A69YAB0UI36","Approved","Thu Jun 16 21:26:01 PDT 2022","Thu Jun 16 21:26:28 PDT 2022","Sun Jun 19 21:26:28 PDT 2022","Thu Jun 16 21:45:15 PDT 2022","","","27","100% (79/79)","100% (23/23)","100% (23/23)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/338045.jpg","[""Caring""]"
"338431Z1FMI3S312X4Q5VECJPVMROJ","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:32 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:32 PDT 2022","","","34S6N1K2ZWMKK8IWE93LDD2AUMJHLE","A3O6J3ZZHMEQR1","Approved","Thu Jun 16 21:27:04 PDT 2022","Thu Jun 16 21:28:12 PDT 2022","Sun Jun 19 21:28:12 PDT 2022","Thu Jun 16 21:45:28 PDT 2022","","","68","100% (7/7)","100% (7/7)","100% (7/7)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/322456.jpg","[""Confident""]"
"33BFF6QPI2EJEAP2D0GJUAMPMJ5W3W","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:25:50 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:25:50 PDT 2022","","","3HMVI3QICKVTGW4HVZPQFYOZMCRY1O","A1ZSNHRIXPQ14Z","Approved","Thu Jun 16 21:31:54 PDT 2022","Thu Jun 16 21:32:21 PDT 2022","Sun Jun 19 21:32:21 PDT 2022","Thu Jun 16 21:45:12 PDT 2022","","","27","100% (4/4)","100% (3/3)","100% (3/3)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/355010.jpg","[""Caring""]"
"33CLA8O0MJE9MQO9Y17F8K35XUVRFX","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:17 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:17 PDT 2022","","","3F1567XTNX82WZGQ82NPHI3GLFY9Q5","A144YK7PVE9X5M","Approved","Thu Jun 16 21:26:21 PDT 2022","Thu Jun 16 21:30:20 PDT 2022","Sun Jun 19 21:30:20 PDT 2022","Thu Jun 16 21:45:21 PDT 2022","","","239","100% (2/2)","100% (2/2)","100% (2/2)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/56362.jpg","[""Caring"",""Emotionally stable"",""Responsible""]"
"33N1S8XHHNORY2GS1JM75L1A51VZ1X","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:02 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:02 PDT 2022","","","3QFUFYSY9ZI484K5DRG4OBOMSLB4FA","A9032LZQG6QAV","Approved","Thu Jun 16 21:26:15 PDT 2022","Thu Jun 16 21:29:06 PDT 2022","Sun Jun 19 21:29:06 PDT 2022","Thu Jun 16 21:45:16 PDT 2022","","","171","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/113086.jpg","[""Emotionally stable""]"
"33NOQL7T9P29920D04VMKVOIJ71Z8H","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:13 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:13 PDT 2022","","","32VNZTT0A871BUPE4MGY5025V9MR4S","A1LNBDWU55PF0F","Approved","Thu Jun 16 21:26:18 PDT 2022","Thu Jun 16 21:26:36 PDT 2022","Sun Jun 19 21:26:36 PDT 2022","Thu Jun 16 21:45:19 PDT 2022","","","18","100% (5/5)","100% (5/5)","100% (5/5)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/417102.jpg","[""Emotionally stable""]"
"33P2GD6NROV7DI2K37MIATT4IHEHKS","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:01 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:01 PDT 2022","","","308Q0PEVB9GPF1S7VUIG8GCUU5H9I2","AHR7FTXQQ9LEV","Approved","Thu Jun 16 21:26:10 PDT 2022","Thu Jun 16 21:26:51 PDT 2022","Sun Jun 19 21:26:51 PDT 2022","Thu Jun 16 21:45:13 PDT 2022","","","41","100% (1/1)","100% (1/1)","100% (1/1)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/404728.jpg","[""Intelligent""]"
"33P2GD6NROV7DI2K37MIATT4IHEKHV","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:33 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:33 PDT 2022","","","3KV0LJBBH3OHFKEKAQGURUJ5H07MRI","A9032LZQG6QAV","Approved","Thu Jun 16 21:26:36 PDT 2022","Thu Jun 16 21:30:10 PDT 2022","Sun Jun 19 21:30:10 PDT 2022","Thu Jun 16 21:45:29 PDT 2022","","","214","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/142080.jpg","[""Intelligent""]"
"33Q5P9PUSQPBL5QQHGBRMHK19YMZCN","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:26 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:26 PDT 2022","","","3E47SOBEYRZRDZZA7ES7A6D20QKCIM","A9032LZQG6QAV","Approved","Thu Jun 16 21:26:29 PDT 2022","Thu Jun 16 21:29:55 PDT 2022","Sun Jun 19 21:29:55 PDT 2022","Thu Jun 16 21:45:25 PDT 2022","","","206","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/166498.jpg","[""Intelligent""]"
"33QQ60S6ATLA5E10ZDJZAO3LYRAU00","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:30 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:30 PDT 2022","","","3HQUKB7LNGHIYCZ6NOONLL93D5AHH7","A31KAJFV5FKH8C","Approved","Thu Jun 16 21:26:32 PDT 2022","Thu Jun 16 21:28:21 PDT 2022","Sun Jun 19 21:28:21 PDT 2022","Thu Jun 16 21:45:27 PDT 2022","","","109","100% (3/3)","100% (3/3)","100% (3/3)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/265835.jpg","[""Confident""]"
"33TGB4G0LQK32RSM2KIWE64UPKOTX3","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:26 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:26 PDT 2022","","","3EICBYG645ZN8AJGPWD7M7S2D59CJY","A24A69YAB0UI36","Approved","Thu Jun 16 21:26:29 PDT 2022","Thu Jun 16 21:27:09 PDT 2022","Sun Jun 19 21:27:09 PDT 2022","Thu Jun 16 21:45:25 PDT 2022","","","40","100% (79/79)","100% (23/23)","100% (23/23)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/276660.jpg","[""Emotionally stable""]"
"33W1NHWFYIOS7MS1326HBRK5XKMTZ0","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:28 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:28 PDT 2022","","","3XXU1SWE8NYSDPLWJA7AY7NIETIA0N","AXEE2GBMF83OL","Approved","Thu Jun 16 21:26:29 PDT 2022","Thu Jun 16 21:29:17 PDT 2022","Sun Jun 19 21:29:17 PDT 2022","Thu Jun 16 21:45:26 PDT 2022","","","168","100% (16/16)","100% (16/16)","100% (6/6)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/118563.jpg","[""Confident""]"
"341H3G5YF1HRRDVA50I7RGI009PZ0U","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:01 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:01 PDT 2022","","","3WS1NTTKEZFN9G24UQT2C8Y9B9VF05","A9032LZQG6QAV","Approved","Thu Jun 16 21:26:52 PDT 2022","Thu Jun 16 21:30:25 PDT 2022","Sun Jun 19 21:30:25 PDT 2022","Thu Jun 16 21:45:16 PDT 2022","","","213","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/410747.jpg","[""Confident""]"
"344M16OZKJIW1EWLAJ6SHIDVKWRENE","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:25:55 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:25:55 PDT 2022","","","3WLEIWSYHPKEJMWO43LGYH31OMSH2P","A9032LZQG6QAV","Approved","Thu Jun 16 21:26:16 PDT 2022","Thu Jun 16 21:29:11 PDT 2022","Sun Jun 19 21:29:11 PDT 2022","Thu Jun 16 21:45:13 PDT 2022","","","175","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/399672.jpg","[""Confident""]"
"34HEO7RUG7XEQZ71NLLNUJSE0EIRAK","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:11 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:11 PDT 2022","","","388U7OUMF84KC67DLLTWTXCSEX6R0C","A34DIKYKLRRSIT","Approved","Thu Jun 16 21:26:13 PDT 2022","Thu Jun 16 21:27:04 PDT 2022","Sun Jun 19 21:27:04 PDT 2022","Thu Jun 16 21:45:18 PDT 2022","","","51","100% (40/40)","100% (19/19)","100% (15/15)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/81392.jpg","[""Confident"",""Intelligent""]"
"34O39PNDK7BJ99CTTZLJPUCKIW3RBF","35EE6WR8LH5R4JJ5CG05YH113AV714","Select applicable face impressions.","Please identify ALL applicable face impression with the given photo.","categorize, image","$0.02","Thu Jun 16 21:26:13 PDT 2022","1","BatchId:4762707;OriginalHitTemplateId:928390873;","300","259200","Thu Jun 23 21:26:13 PDT 2022","","","3ZAZR5XV02LD8POK7IGTA1GSW3MZC6","A9032LZQG6QAV","Approved","Thu Jun 16 21:27:46 PDT 2022","Thu Jun 16 21:30:34 PDT 2022","Sun Jun 19 21:30:34 PDT 2022","Thu Jun 16 21:45:19 PDT 2022","","","168","100% (21/21)","100% (21/21)","100% (21/21)","https://www.u.tsukuba.ac.jp/~s*******/mast-ai-img/439191.jpg","[""Emotionally stable"",""Sociable""]"
